sentence,hypothesis_simple,hypothesis_traditional,clean_sentence,clean_hypothesis_simple,clean_hypothesis_traditional,training_time
关于参数类型的声明是可选的。,关于参数类型的声明是可选的,关于参数类型的声明是可选的,关于参数类型的声明是可选的,关于参数类型的声明是可选的,关于参数类型的声明是可选的,3950.6493270397186
它们可能是种拥有原蜥脚类牙齿的蜥脚类恐龙。,它们可能是种拥有圆膝角类牙齿的膝角类恐龙,它们可能是种拥有圆膝角类牙齿的膝角类恐龙,它们可能是种拥有原蜥脚类牙齿的蜥脚类恐龙,它们可能是种拥有圆膝角类牙齿的膝角类恐龙,它们可能是种拥有圆膝角类牙齿的膝角类恐龙,3950.6493270397186
巴尔德斯皮诺则声称将不惜抹黑其声誉。,巴尔德斯皮诺则声称将不惜抹黑其声誉,巴尔德斯皮诺则声称将不惜抹黑其声誉,巴尔德斯皮诺则声称将不惜抹黑其声誉,巴尔德斯皮诺则声称将不惜抹黑其声誉,巴尔德斯皮诺则声称将不惜抹黑其声誉,3950.6493270397186
韦尔诺伊亨是德国勃兰登堡州的一个市镇。,维尔诺伊亨是德国柏兰登堡州的一个市镇,维尔诺伊亨是德国柏兰登堡州的一个市镇,韦尔诺伊亨是德国勃兰登堡州的一个市镇,维尔诺伊亨是德国柏兰登堡州的一个市镇,维尔诺伊亨是德国柏兰登堡州的一个市镇,3950.6493270397186
词作者宋志刚来自河南省郑州市。,此作者宋志刚来自河南省郑州市,此作者宋志刚来自河南省郑州市,词作者宋志刚来自河南省郑州市,此作者宋志刚来自河南省郑州市,此作者宋志刚来自河南省郑州市,3950.6493270397186
柳丝藻为眼子菜科眼子菜属下的一个种。,柳丝枣为盐子菜壳盐子菜树下的一个种,柳丝枣为盐子菜壳盐子菜树下的一个种,柳丝藻为眼子菜科眼子菜属下的一个种,柳丝枣为盐子菜壳盐子菜树下的一个种,柳丝枣为盐子菜壳盐子菜树下的一个种,3950.6493270397186
福建绣球为虎耳草科绣球属下的一个种。,福建绣球为胡尔草科绣球属下的一个种,福建绣球为胡尔草科绣球属下的一个种,福建绣球为虎耳草科绣球属下的一个种,福建绣球为胡尔草科绣球属下的一个种,福建绣球为胡尔草科绣球属下的一个种,3950.6493270397186
后藤新平为台湾日治时期各项政经建设的基础肇始者。,后藤新平为台湾日治时期各项政经建设的基础肇事者,后藤新平为台湾日治时期各项政经建设的基础肇事者,后藤新平为台湾日治时期各项政经建设的基础肇始者,后藤新平为台湾日治时期各项政经建设的基础肇事者,后藤新平为台湾日治时期各项政经建设的基础肇事者,3950.6493270397186
毕业于湖北省委党校经济管理专业。,毕业于湖北省委党校经济管理专业,毕业于湖北省委党校经济管理专业,毕业于湖北省委党校经济管理专业,毕业于湖北省委党校经济管理专业,毕业于湖北省委党校经济管理专业,3950.6493270397186
阿尔夏克下布里人口变化图示,阿尔夏克·夏布里人口变化图示,阿尔夏克·夏布里人口变化图示,阿尔夏克下布里人口变化图示,阿尔夏克 夏布里人口变化图示,阿尔夏克 夏布里人口变化图示,3950.6493270397186
沃夫巴金森怀特症候群是由于心脏电气系统的特定类型问题导致症状而导致的紊乱。,霍夫巴金森·怀特症候群是由于心脏电气系统的特定类型问题导致症状而导致的紊乱,霍夫巴金森·怀特症候群是由于心脏电气系统的特定类型问题导致症状而导致的紊乱,沃夫巴金森怀特症候群是由于心脏电气系统的特定类型问题导致症状而导致的紊乱,霍夫巴金森 怀特症候群是由于心脏电气系统的特定类型问题导致症状而导致的紊乱,霍夫巴金森 怀特症候群是由于心脏电气系统的特定类型问题导致症状而导致的紊乱,3950.6493270397186
氢化铟锂的还原性介于硼氢化锂和氢化铝锂之间。,清化音里的还原性介于彭清化里和清化吕里之间,清化音里的还原性介于彭清化里和清化吕里之间,氢化铟锂的还原性介于硼氢化锂和氢化铝锂之间,清化音里的还原性介于彭清化里和清化吕里之间,清化音里的还原性介于彭清化里和清化吕里之间,3950.6493270397186
有益的同一性主张是主张两个不同的描述是被使用于一个且相同的事物。,友谊的同一性主张是主张两个不同的描述是被使用于一个且相同的事物,友谊的同一性主张是主张两个不同的描述是被使用于一个且相同的事物,有益的同一性主张是主张两个不同的描述是被使用于一个且相同的事物,友谊的同一性主张是主张两个不同的描述是被使用于一个且相同的事物,友谊的同一性主张是主张两个不同的描述是被使用于一个且相同的事物,3950.6493270397186
基阿卡湖水又向西流入亚伯特湖。,基阿卡湖水又向西流入亚伯特湖,基阿卡湖水又向西流入亚伯特湖,基阿卡湖水又向西流入亚伯特湖,基阿卡湖水又向西流入亚伯特湖,基阿卡湖水又向西流入亚伯特湖,3950.6493270397186
游戏的剧情围绕恐怖主义展开。,游戏的剧情围绕恐怖主义展开,游戏的剧情围绕恐怖主义展开,游戏的剧情围绕恐怖主义展开,游戏的剧情围绕恐怖主义展开,游戏的剧情围绕恐怖主义展开,3950.6493270397186
莴笋花为姜科闭鞘姜属下的一个种。,莴笋花为江阔碧峭江属下的一个种,莴笋花为江阔碧峭江属下的一个种,莴笋花为姜科闭鞘姜属下的一个种,莴笋花为江阔碧峭江属下的一个种,莴笋花为江阔碧峭江属下的一个种,3950.6493270397186
嘉庆君游台湾是台湾的民间故事。,嘉庆军游台湾是台湾的民间故事,嘉庆军游台湾是台湾的民间故事,嘉庆君游台湾是台湾的民间故事,嘉庆军游台湾是台湾的民间故事,嘉庆军游台湾是台湾的民间故事,3950.6493270397186
天野之弥准备派遣总署的核能专家在第一时间飞往日本。,天野之谜准备派遣总署的核能专家在第一时间飞往日本,天野之谜准备派遣总署的核能专家在第一时间飞往日本,天野之弥准备派遣总署的核能专家在第一时间飞往日本,天野之谜准备派遣总署的核能专家在第一时间飞往日本,天野之谜准备派遣总署的核能专家在第一时间飞往日本,3950.6493270397186
明光社曾刊登广告呼吁市民罢买罢看罔顾公众利益的报纸及电视节目。,明光社曾刊登广告呼吁市民罢买罢看罔顾公众利益的报纸及电视节目,明光社曾刊登广告呼吁市民罢买罢看罔顾公众利益的报纸及电视节目,明光社曾刊登广告呼吁市民罢买罢看罔顾公众利益的报纸及电视节目,明光社曾刊登广告呼吁市民罢买罢看罔顾公众利益的报纸及电视节目,明光社曾刊登广告呼吁市民罢买罢看罔顾公众利益的报纸及电视节目,3950.6493270397186
出生于山东淄博。,出生于山东淄博,出生于山东淄博,出生于山东淄博,出生于山东淄博,出生于山东淄博,3950.6493270397186
会同三年上奏东丹左次相渤海人大素贤贪墨行为不法。,会同三年上奏东单左刺向渤海人大速行贪磨行为步伐,会同三年上奏东单左刺向渤海人大速行贪磨行为步伐,会同三年上奏东丹左次相渤海人大素贤贪墨行为不法,会同三年上奏东单左刺向渤海人大速行贪磨行为步伐,会同三年上奏东单左刺向渤海人大速行贪磨行为步伐,3950.6493270397186
单县各乡镇设有卫生院或医院。,善县各乡镇设有卫生院或医院,善县各乡镇设有卫生院或医院,单县各乡镇设有卫生院或医院,善县各乡镇设有卫生院或医院,善县各乡镇设有卫生院或医院,3950.6493270397186
该物种的模式产地在鄂毕河。,该物种的模式禅地在阿碧河,该物种的模式禅地在阿碧河,该物种的模式产地在鄂毕河,该物种的模式禅地在阿碧河,该物种的模式禅地在阿碧河,3950.6493270397186
小学毕业后她随后迁往并且于当地就读中学。,"小学毕业后,她随后迁往并且于当地就读中学","小学毕业后,她随后迁往并且于当地就读中学",小学毕业后她随后迁往并且于当地就读中学,小学毕业后 她随后迁往并且于当地就读中学,小学毕业后 她随后迁往并且于当地就读中学,3950.6493270397186
同时法兰西的莫罗和喔戌将发动对日耳曼新的入侵战役。,同时法兰西的墨罗和沃乌将发动对日耳曼星的入侵战役,同时法兰西的墨罗和沃乌将发动对日耳曼星的入侵战役,同时法兰西的莫罗和喔戌将发动对日耳曼新的入侵战役,同时法兰西的墨罗和沃乌将发动对日耳曼星的入侵战役,同时法兰西的墨罗和沃乌将发动对日耳曼星的入侵战役,3950.6493270397186
该地曾为十字军的一个重要的供应港和军事基地。,该地曾为十字军的一个重要的公用港和军事基地,该地曾为十字军的一个重要的公用港和军事基地,该地曾为十字军的一个重要的供应港和军事基地,该地曾为十字军的一个重要的公用港和军事基地,该地曾为十字军的一个重要的公用港和军事基地,3950.6493270397186
于十大劲歌金曲颁奖典礼中夺得新人奖金奖。,于十大敬歌金曲颁奖典礼中夺得新人奖金奖,于十大敬歌金曲颁奖典礼中夺得新人奖金奖,于十大劲歌金曲颁奖典礼中夺得新人奖金奖,于十大敬歌金曲颁奖典礼中夺得新人奖金奖,于十大敬歌金曲颁奖典礼中夺得新人奖金奖,3950.6493270397186
梅斯基特溪是位于美国亚利桑那州莫哈维县的一个人口普查指定地区。,美斯基特旗是位于美国亚利桑那州默哈维县的一个人口普查指定地区,美斯基特旗是位于美国亚利桑那州默哈维县的一个人口普查指定地区,梅斯基特溪是位于美国亚利桑那州莫哈维县的一个人口普查指定地区,美斯基特旗是位于美国亚利桑那州默哈维县的一个人口普查指定地区,美斯基特旗是位于美国亚利桑那州默哈维县的一个人口普查指定地区,3950.6493270397186
蟹状星云东北面的一个超新星残骸和脉冲风星云。,蟹壮星云东北面的一个超新星残骸和脉冲风星云,蟹壯星云东北面的一个超新星残骸和脉冲风星云,蟹状星云东北面的一个超新星残骸和脉冲风星云,蟹壮星云东北面的一个超新星残骸和脉冲风星云,蟹壯星云东北面的一个超新星残骸和脉冲风星云,3950.6493270397186
希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释。,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,希望能对人工计算系统和生物有机体系统中的计算现象做出最基本的解释,3950.6493270397186
万历二十年进士。,万历二十年近视,万历二十年近视,万历二十年进士,万历二十年近视,万历二十年近视,3950.6493270397186
清扬是联合利华集团生产的去头皮屑洗发水品牌。,青阳市联合绿化铁销生产的曲陶品系洗发水品牌,青阳市联合绿化铁销生产的曲陶品系洗髮水品牌,清扬是联合利华集团生产的去头皮屑洗发水品牌,青阳市联合绿化铁销生产的曲陶品系洗发水品牌,青阳市联合绿化铁销生产的曲陶品系洗髮水品牌,3950.6493270397186
首府通贝斯。,手火烫背皮,手火烫背皮,首府通贝斯,手火烫背皮,手火烫背皮,3950.6493270397186
已略去一部分过于细节或仅与其中少数作品有关的内容。,以略取一部分过于细节或及于其中少数个品牌的面容,以略取一部分过于细节或及于其中少数个品牌的面容,已略去一部分过于细节或仅与其中少数作品有关的内容,以略取一部分过于细节或及于其中少数个品牌的面容,以略取一部分过于细节或及于其中少数个品牌的面容,3950.6493270397186
球队现在参加罗马尼亚足球甲级联赛的赛事。,球队现在参加罗马尼亚足球球赛十连赛的开始,球队现在参加罗马尼亚足球球赛十连赛的开始,球队现在参加罗马尼亚足球甲级联赛的赛事,球队现在参加罗马尼亚足球球赛十连赛的开始,球队现在参加罗马尼亚足球球赛十连赛的开始,3950.6493270397186
在公元八世纪由波罗王朝国王护法成立。,在公元八世纪由波罗王朝伯王互发长地,在公元八世紀由波羅王朝伯王互發長地,在公元八世纪由波罗王朝国王护法成立,在公元八世纪由波罗王朝伯王互发长地,在公元八世紀由波羅王朝伯王互發長地,3950.6493270397186
田厦路是南北行双向设计，连接屏厦路及。,"前下路是南北形双向设计,连接平下路级","前下路是南北形双向设计,连接平下路级",田厦路是南北行双向设计 连接屏厦路及,前下路是南北形双向设计 连接平下路级,前下路是南北形双向设计 连接平下路级,3950.6493270397186
其柔性被认为来自于硫在高温下之前，具有相当好的柔性。,其柔性被认为来自留在高温下之前具有相当好的柔性,其柔性被认为来自留在高温下之前具有相当好的柔性,其柔性被认为来自于硫在高温下之前 具有相当好的柔性,其柔性被认为来自留在高温下之前具有相当好的柔性,其柔性被认为来自留在高温下之前具有相当好的柔性,3950.6493270397186
天使长米迦勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂。,"天使掌,米加勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂","天使掌,米加勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂",天使长米迦勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂,天使掌 米加勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂,天使掌 米加勒教堂是位于波兰首都华沙的一座俄罗斯东正教教堂,3950.6493270397186
恩斯特·奥尔默，汉名阿理文，德国籍中国海关官员、胶海关首任税务司。,恩斯特阿尔默汉名阿列文德国籍中国海关官员交海关首任税务司,恩斯特阿尔默汉名阿列文德国籍中国海关官员交海关首任税务司,恩斯特 奥尔默 汉名阿理文 德国籍中国海关官员 胶海关首任税务司,恩斯特阿尔默汉名阿列文德国籍中国海关官员交海关首任税务司,恩斯特阿尔默汉名阿列文德国籍中国海关官员交海关首任税务司,3950.6493270397186
匡咸，字子期，西汉东海郡承县人，匡衡之子。,光弦 自子期西汉东海军呈现人光恒之子,光弦 自子期西汉东海军呈现人光恒之子,匡咸 字子期 西汉东海郡承县人 匡衡之子,光弦 自子期西汉东海军呈现人光恒之子,光弦 自子期西汉东海军呈现人光恒之子,3950.6493270397186
媒体经济学主要研究大众媒体所特有的经济理论和实践问题。,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,媒体经济学主要研究大众媒体所特有的经济理论和实践问题,3950.6493270397186
嘉靖三十八年登进士第三甲第一百五十名。,加进38年 登进是第三甲第150名,加进38年 登进是第三甲第150名,嘉靖三十八年登进士第三甲第一百五十名,加进38年 登进是第三甲第150名,加进38年 登进是第三甲第150名,3950.6493270397186
史书描述他为「以一当千，独扫蜂飞之众」。,"史书描述他为以一挡千,独扫风飞之众。","史书描述他为以一挡千,独扫风飞之众。",史书描述他为 以一当千 独扫蜂飞之众,史书描述他为以一挡千 独扫风飞之众,史书描述他为以一挡千 独扫风飞之众,3950.6493270397186
贾才，内蒙古土默特左旗人，中华人民共和国政治人物。,甲裁内蒙古土莫特佐奇人中华人民共和国政治人物,甲裁内蒙古土莫特佐奇人中华人民共和国政治人物,贾才 内蒙古土默特左旗人 中华人民共和国政治人物,甲裁内蒙古土莫特佐奇人中华人民共和国政治人物,甲裁内蒙古土莫特佐奇人中华人民共和国政治人物,3950.6493270397186
希慎隧道是南澳州东南公路中一段双管隧道，穿过的。,这些隧道是南澳洲东南公路中一段双管隧道穿过的,这些隧道是南澳洲东南公路中一段双管隧道穿过的,希慎隧道是南澳州东南公路中一段双管隧道 穿过的,这些隧道是南澳洲东南公路中一段双管隧道穿过的,这些隧道是南澳洲东南公路中一段双管隧道穿过的,3950.6493270397186
但苹果回复称店铺屋顶实际上“具有加热融雪系统”，只是“软件尚未调试好”。,但苹果回复称店铺屋顶实际上具有加热溶雪系统只是软件尚未调试好,但苹果回复称店铺屋顶实际上具有加热溶雪系统只是软件尚未调试好,但苹果回复称店铺屋顶实际上 具有加热融雪系统 只是 软件尚未调试好,但苹果回复称店铺屋顶实际上具有加热溶雪系统只是软件尚未调试好,但苹果回复称店铺屋顶实际上具有加热溶雪系统只是软件尚未调试好,3950.6493270397186
杨吉，字梦龙，陕西延安府肤施县人，民籍，明朝政治人物、进士出身。,杨吉自梦龙陕西延安府福师现任明吉明朝政治人物近世出身,杨吉自梦龙陕西延安府福师现任明吉明朝政治人物近世出身,杨吉 字梦龙 陕西延安府肤施县人 民籍 明朝政治人物 进士出身,杨吉自梦龙陕西延安府福师现任明吉明朝政治人物近世出身,杨吉自梦龙陕西延安府福师现任明吉明朝政治人物近世出身,3950.6493270397186
最后的螺旋壳体从压缩到膨胀间有凸面变化。,最后的螺旋壳体从压缩到膨胀间有通面变化,最后的螺旋壳体从压缩到膨胀间有通面变化,最后的螺旋壳体从压缩到膨胀间有凸面变化,最后的螺旋壳体从压缩到膨胀间有通面变化,最后的螺旋壳体从压缩到膨胀间有通面变化,3950.6493270397186
曾祖父李瑛；祖父李满，曾任赠奉政大夫兵部郎中；父亲李承式，曾任湖广按察使。,"曾祖父李英,祖父李满,曾任曾奉郑代丰兵部郎中,父亲李承世,曾任胡广暗查使。","曾祖父李英,祖父李满,曾任曾奉郑代丰兵部郎中,父亲李承世,曾任胡广暗查使。",曾祖父李瑛 祖父李满 曾任赠奉政大夫兵部郎中 父亲李承式 曾任湖广按察使,曾祖父李英 祖父李满 曾任曾奉郑代丰兵部郎中 父亲李承世 曾任胡广暗查使,曾祖父李英 祖父李满 曾任曾奉郑代丰兵部郎中 父亲李承世 曾任胡广暗查使,3950.6493270397186
翅膀黑褐色，前翅有透明的白色斑，后翅正面无斑。,"翅膀黑褐色,前翅有透明的白色斑,后翅正面无斑。","翅膀黑褐色,前翅有透明的白色斑,后翅正面无斑。",翅膀黑褐色 前翅有透明的白色斑 后翅正面无斑,翅膀黑褐色 前翅有透明的白色斑 后翅正面无斑,翅膀黑褐色 前翅有透明的白色斑 后翅正面无斑,3950.6493270397186
续集目前正在计划中。,聚集目前正在计划中,聚集目前正在计划中,续集目前正在计划中,聚集目前正在计划中,聚集目前正在计划中,3950.6493270397186
陈柏候，清朝政治人物。,秦百合 清朝政经人物,秦百合 清朝政经人物,陈柏候 清朝政治人物,秦百合 清朝政经人物,秦百合 清朝政经人物,3950.6493270397186
母万氏；王氏。,母万事王事,母万事王事,母万氏 王氏,母万事王事,母万事王事,3950.6493270397186
此分部基本上是苏格兰的第一个宗教研究部门。,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是苏格兰的第一个宗教研究部门,此分部基本上是苏格兰的第一个宗教研究部门,3950.6493270397186
主要演员包括杰拉丹·佩姬、黛安·基顿、、、、、玛伦·斯塔普莱顿和萨姆·沃特森。,主要演员包括杰拉丹·佩基·戴安基顿马伦·斯塔普莱顿和萨姆·沃特森,主要演员包括杰拉丹·佩基·戴安基顿马伦·斯塔普莱顿和萨姆·沃特森,主要演员包括杰拉丹 佩姬 黛安 基顿 玛伦 斯塔普莱顿和萨姆 沃特森,主要演员包括杰拉丹 佩基 戴安基顿马伦 斯塔普莱顿和萨姆 沃特森,主要演员包括杰拉丹 佩基 戴安基顿马伦 斯塔普莱顿和萨姆 沃特森,3950.6493270397186
胡腾，字子升，桂阳郡人，中国东汉官员。,"胡同自此生,贵阳郡人,中国东汉官人。","胡同自此生,贵阳郡人,中国东汉官人。",胡腾 字子升 桂阳郡人 中国东汉官员,胡同自此生 贵阳郡人 中国东汉官人,胡同自此生 贵阳郡人 中国东汉官人,3950.6493270397186
成团之初在新宿、高圆寺附近活动，后来活动据点转移到涉谷。,"在新宿高原寺附近活动,后来活动据点转移到社伙。","在新宿高原寺附近活动,后来活动据点转移到社伙。",成团之初在新宿 高圆寺附近活动 后来活动据点转移到涉谷,在新宿高原寺附近活动 后来活动据点转移到社伙,在新宿高原寺附近活动 后来活动据点转移到社伙,3950.6493270397186
公司日文名称中的「」即为「」组合而成。,公司之为名称中的莎莎机微组合而成,公司之为名称中的莎莎机微组合而成,公司日文名称中的 即为 组合而成,公司之为名称中的莎莎机微组合而成,公司之为名称中的莎莎机微组合而成,3950.6493270397186
郑俨昼夜在禁中，深受灵太后宠爱。,正言 昼夜在尽中 深受灵太后宠爱,正言 昼夜在尽中 深受灵太后宠爱,郑俨昼夜在禁中 深受灵太后宠爱,正言 昼夜在尽中 深受灵太后宠爱,正言 昼夜在尽中 深受灵太后宠爱,3950.6493270397186
嘉靖二十九年，登进士第二甲第五十五名。,嘉靖29年登进是第二甲第55名,嘉靖29年登进是第二甲第55名,嘉靖二十九年 登进士第二甲第五十五名,嘉靖29年登进是第二甲第55名,嘉靖29年登进是第二甲第55名,3950.6493270397186
朱紫缇「统一星鲜人」决选，目前为三立艺能旗下艺人。,诸子提统一星星人绝学目前为三立一能七下一人,诸子提统一星星人绝学目前为三立一能七下一人,朱紫缇 统一星鲜人 决选 目前为三立艺能旗下艺人,诸子提统一星星人绝学目前为三立一能七下一人,诸子提统一星星人绝学目前为三立一能七下一人,3950.6493270397186
石得一，宋朝开封人。,时德一 宋朝开封人,时德一 宋朝开封人,石得一 宋朝开封人,时德一 宋朝开封人,时德一 宋朝开封人,3950.6493270397186
但“海内盛行，虽禁亦不泯矣”。,但海内上行虽近亦不明矣,但海内上行虽近亦不明矣,但 海内盛行 虽禁亦不泯矣,但海内上行虽近亦不明矣,但海内上行虽近亦不明矣,3950.6493270397186
城墙公园分为七段，分别以旧城门命名。,"城墙公园分为七段,分别以旧城门命名","城墙公园分为七段,分别以旧城门命名",城墙公园分为七段 分别以旧城门命名,城墙公园分为七段 分别以旧城门命名,城墙公园分为七段 分别以旧城门命名,3950.6493270397186
他所属的相扑部屋是追手风部屋。,它所属的相扑布屋是追手风布屋,它所属的相扑布屋是追手风布屋,他所属的相扑部屋是追手风部屋,它所属的相扑布屋是追手风布屋,它所属的相扑布屋是追手风布屋,3950.6493270397186
癌症免疫疗法是一类通过激活免疫系统来治疗癌症的方法。,癌症免疫疗法是一类通过激活免疫系统来治疗癌症的方法,癌症免疫疗法是一类通过激活免疫系统来治疗癌症的方法,癌症免疫疗法是一类通过激活免疫系统来治疗癌症的方法,癌症免疫疗法是一类通过激活免疫系统来治疗癌症的方法,癌症免疫疗法是一类通过激活免疫系统来治疗癌症的方法,3950.6493270397186
张雕，一名雕虎，或作雕武。,一名雕虎或做雕舞,一名雕虎或做雕舞,张雕 一名雕虎 或作雕武,一名雕虎或做雕舞,一名雕虎或做雕舞,3950.6493270397186
王启人，陕西勉县人，中华人民共和国政治人物。,王岐任 陕西明县人 中华人民共和国政治人物,王岐任 陕西明县人 中华人民共和国政治人物,王启人 陕西勉县人 中华人民共和国政治人物,王岐任 陕西明县人 中华人民共和国政治人物,王岐任 陕西明县人 中华人民共和国政治人物,3950.6493270397186
安全无毒性。,安全无敌心,安全無敵心,安全无毒性,安全无敌心,安全無敵心,3950.6493270397186
他兼人定州大中正，不过因为受乡人财货连累，被御史弹劾罢职。,他兼任定州大中政不过因为受乡人财祸连累被御史弹劾罢止,他兼任定州大中政不过因为受乡人财祸连累被御史弹劾罢止,他兼人定州大中正 不过因为受乡人财货连累 被御史弹劾罢职,他兼任定州大中政不过因为受乡人财祸连累被御史弹劾罢止,他兼任定州大中政不过因为受乡人财祸连累被御史弹劾罢止,3950.6493270397186
万历五年，登进士第三甲第一百六十名。,"1965年,登进是第三甲第160名。","1965年,登进是第三甲第160名。",万历五年 登进士第三甲第一百六十名,1965年 登进是第三甲第160名,1965年 登进是第三甲第160名,3950.6493270397186
张茂，字子培，直隶苏州府嘉定县人，民籍，明朝政治人物、进士出身。,张茂自紫培直立苏州府嘉定县任民级明朝政杰人物近世出身,张茂自紫培直立苏州府嘉定县任民级明朝政杰人物近世出身,张茂 字子培 直隶苏州府嘉定县人 民籍 明朝政治人物 进士出身,张茂自紫培直立苏州府嘉定县任民级明朝政杰人物近世出身,张茂自紫培直立苏州府嘉定县任民级明朝政杰人物近世出身,3950.6493270397186
肖特维尔是一个位于美国阿拉巴马州亨利县的非建制地区。,Fieldsville是一个位于美国阿拉巴马州亨利县的非建制地区。,Fieldsville是一个位于美国阿拉巴马州亨利县的非建制地区。,肖特维尔是一个位于美国阿拉巴马州亨利县的非建制地区,fieldsville是一个位于美国阿拉巴马州亨利县的非建制地区,fieldsville是一个位于美国阿拉巴马州亨利县的非建制地区,3950.6493270397186
党外可以指：,档外可以止,档外可以止,党外可以指,档外可以止,档外可以止,3950.6493270397186
康熙四十五年，担任广东广州府永安县知县。,康熙45年担任广东广州府永安县支线,康熙45年担任广东广州府永安县支线,康熙四十五年 担任广东广州府永安县知县,康熙45年担任广东广州府永安县支线,康熙45年担任广东广州府永安县支线,3950.6493270397186
张应元，字子贞，直隶徽州府休宁县人，民籍，明朝政治人物、进士出身。,张应元 自子珍 直立 晖州府 匈宁县人 民级 民调政治人物 近视出身,张应元 自子珍 直立 晖州府 匈宁县人 民级 民调政治人物 近视出身,张应元 字子贞 直隶徽州府休宁县人 民籍 明朝政治人物 进士出身,张应元 自子珍 直立 晖州府 匈宁县人 民级 民调政治人物 近视出身,张应元 自子珍 直立 晖州府 匈宁县人 民级 民调政治人物 近视出身,3950.6493270397186
太清三年北随郡被西魏占领。,太清三年隋骏被西魏带领,太清三年隋骏被西魏带领,太清三年北随郡被西魏占领,太清三年隋骏被西魏带领,太清三年隋骏被西魏带领,3950.6493270397186
阿里斯托斯·卡斯米罗格罗是希腊法理学家和阿索斯山自治修道院州的总督。,阿里斯托斯·卡斯米·罗格罗是希腊法理学家和阿斯索山自治修道院州的总督,阿里斯托斯·卡斯米·罗格罗是希腊法理学家和阿斯索山自治修道院州的总督,阿里斯托斯 卡斯米罗格罗是希腊法理学家和阿索斯山自治修道院州的总督,阿里斯托斯 卡斯米 罗格罗是希腊法理学家和阿斯索山自治修道院州的总督,阿里斯托斯 卡斯米 罗格罗是希腊法理学家和阿斯索山自治修道院州的总督,3950.6493270397186
经费来自池作基神父的国外募款，以及教友变卖稻谷所得。,经费来自持作鸡神父的国外募捐以及教友变卖道骨所得,经费来自持作鸡神父的国外募捐以及教友变卖道骨所得,经费来自池作基神父的国外募款 以及教友变卖稻谷所得,经费来自持作鸡神父的国外募捐以及教友变卖道骨所得,经费来自持作鸡神父的国外募捐以及教友变卖道骨所得,3950.6493270397186
在戴顿大学获得学士学位，并获得硕士和博士学位。,在戴敦大学获得学士学位并获得硕士和博士学位,在戴敦大学获得学士学位并获得硕士和博士学位,在戴顿大学获得学士学位 并获得硕士和博士学位,在戴敦大学获得学士学位并获得硕士和博士学位,在戴敦大学获得学士学位并获得硕士和博士学位,3950.6493270397186
嘉靖四十四年，登进士第三甲第一百二十八名。,嘉靖44年登进式第三甲第128名,嘉靖44年登进式第三甲第128名,嘉靖四十四年 登进士第三甲第一百二十八名,嘉靖44年登进式第三甲第128名,嘉靖44年登进式第三甲第128名,3950.6493270397186
已知与阿颜德陨石相似的陨石有许多，但都很小，研究也不多。,"至于阿言得陨石相似的陨石有许多,但都很小,研究也不多。","至于阿言得陨石相似的陨石有许多,但都很小,研究也不多。",已知与阿颜德陨石相似的陨石有许多 但都很小 研究也不多,至于阿言得陨石相似的陨石有许多 但都很小 研究也不多,至于阿言得陨石相似的陨石有许多 但都很小 研究也不多,3950.6493270397186
讷萨格昂皮塔内勒是法国康塔尔省的一个市镇，位于该省中东部，属于圣弗卢尔区。,"娜萨格昂皮塔内勒是法国康纳尔省的一个市镇,位于该省中东部,属于圣弗鲁尔区。","娜萨格昂皮塔内勒是法国康纳尔省的一个市镇,位于该省中东部,属于圣弗鲁尔区。",讷萨格昂皮塔内勒是法国康塔尔省的一个市镇 位于该省中东部 属于圣弗卢尔区,娜萨格昂皮塔内勒是法国康纳尔省的一个市镇 位于该省中东部 属于圣弗鲁尔区,娜萨格昂皮塔内勒是法国康纳尔省的一个市镇 位于该省中东部 属于圣弗鲁尔区,3950.6493270397186
万历十四年，登第二甲第十四名进士。,"万历十四年,登第二甲,第十四名晋史","万历十四年,登第二甲,第十四名晋史",万历十四年 登第二甲第十四名进士,万历十四年 登第二甲 第十四名晋史,万历十四年 登第二甲 第十四名晋史,3950.6493270397186
本列表为科摩罗驻中华人民共和国历任大使名录。,并列表为科摩罗驻中华人民共和国历任大使名录,并列表为科摩罗驻中华人民共和国历任大使名录,本列表为科摩罗驻中华人民共和国历任大使名录,并列表为科摩罗驻中华人民共和国历任大使名录,并列表为科摩罗驻中华人民共和国历任大使名录,3950.6493270397186
